id,name,lat,lng,category,country,city,sources,url,tags
6425,Friern Barnet Central Allotment Holders Association,51.617176673,-0.154474595,ecovillage,GB,London,Murmurations,friernbarnetallotments.wordpress.com,Co-op
6426,Frimley Community Association Social Club,51.312560969,-0.726913511,ecovillage,GB,Camberley,Murmurations,frimleycommunitycentre.co.uk/SocialClub,Co-op
6427,Furness Rugby Union Football Club,54.129489293,-3.208187973,ecovillage,GB,Barrow-in-Furness,Murmurations,frufc.net,Co-op
6428,Fruition PO,51.261542479,0.997518515,ecovillage,GB,Canterbury,Murmurations,fruitionpo.co.uk,Co-op
6429,Felixstowe and District Trade and Labour Club,51.97031865,1.34344335,ecovillage,GB,Felixstowe,Murmurations,ftalc.co.uk,Co-op
6430,Fulfordgate Club,53.93802642,-1.071113682,ecovillage,GB,York,Murmurations,fulfordgateclubandinstitute.webs.com,Co-op
6431,Fulham Supporters Trust,51.419339963,-0.078124042,ecovillage,GB,London,Murmurations,fulhamsupporterstrust.com,Co-op
6432,Fullhurst Community College,52.623439864,-1.16139902,ecovillage,GB,Leicester,Murmurations,fullhurst.leicester.sch.uk,Co-op
6433,Fulston Manor,51.332227291,0.738396276,ecovillage,GB,Sittingbourne,Murmurations,fulstonmanor.kent.sch.uk,Co-op
6434,Furness and South Cumberland Supply Association,54.260161466,-3.214861912,ecovillage,GB,Broughton-in-Furness,Murmurations,furnesssupply.co.uk,Co-op
6435,Furnivall Sculling Club,51.48965952,-0.231422947,ecovillage,GB,London,Murmurations,furnivall.org,Co-op
6436,Fusion Credit Union,52.670985488,-1.932182731,ecovillage,GB,Chasetown,Murmurations,fusioncreditunion.co.uk,Co-op
6437,Future Artists,53.438390484,-2.282349045,ecovillage,GB,Manchester,Murmurations,futureartists.net,Co-op
6438,Futurefarms - Martin,50.974168997,-1.900377087,ecovillage,GB,Fordingbridge,Murmurations,futurefarms.org.uk,Co-op
6439,Co-operative Futures,51.858191046,-2.230607625,ecovillage,GB,Gloucester,Murmurations,futures.coop,Co-op
6440,Future Wolverton,52.062828632,-0.807791239,ecovillage,GB,Wolverton,Murmurations,futurewolverton.org,Co-op
6441,Fylde Rugby Football Club,53.745237522,-2.987727331,ecovillage,GB,Lytham St Annes,Murmurations,fylderugby.co.uk,Co-op
6442,Gaia (Leamington Spa),52.284976467,-1.5321729,ecovillage,GB,Leamington Spa,Murmurations,gaia.coop,Co-op
6443,Gainsborough Labour Club,52.035920325,1.184051838,ecovillage,GB,Ipswich,Murmurations,gainsboroughlabourclub.co.uk,Co-op
6444,Staffordshire Artists Co-operative,52.859727822,-2.253326568,ecovillage,GB,Eccleshall,Murmurations,galleryat12.co.uk,Co-op
6445,Galloway & Macleod,55.697461616,-3.983778884,ecovillage,GB,Stonehouse,Murmurations,galloway-macleod.co.uk,Co-op
6446,The Gardens Lawn Tennis Club,51.442142667,-0.209119737,ecovillage,GB,London,Murmurations,gardenstennis-sw19.co.uk,Co-op
6447,Garmony Hydro (Green Energy Mull),56.517274557,-5.940492616,ecovillage,GB,Isle of Mull,Murmurations,garmonyhydro.info,Co-op
6448,The Garsington Community Benefit Society,51.720637727,-1.168261286,ecovillage,GB,Oxford,Murmurations,garsingtoncbs.org.uk,Co-op
6449,Gartmore Community Shop,56.145167035,-4.379544949,ecovillage,GB,Stirling,Murmurations,gartmoreshop.co.uk,Co-op
6450,Gateacre Institute Club,53.38407268,-2.863185303,ecovillage,GB,Liverpool,Murmurations,gateacreinstitute.wixsite.com/gateacreinstitute,Co-op
6451,Gateway Credit Union,51.702344753,-3.04029457,ecovillage,GB,Pontypool,Murmurations,gatewaycu.co.uk,Co-op
6452,Gawsworth Community Shop,53.23166211,-2.16701082,ecovillage,GB,Macclesfield,Murmurations,gawsworthshop.co.uk,Co-op
6453,Greenwich Co-operative Development Agency (GCDA),51.47877845,-0.016405,ecovillage,GB,London,Murmurations,gcda.coop,Co-op
6454,Gravesham Community Leisure,51.420699398,0.402738261,ecovillage,GB,Gravesend,Murmurations,gcll.co.uk,Co-op
6455,Generation Brave,55.976711063,-3.5987554,ecovillage,GB,West Lothian,Murmurations,generationbrave.com,Co-op
6456,George Street Community Bookshop Society,53.4458522,-1.948755863,ecovillage,GB,Glossop,Murmurations,georgestreetcommunitybookshop.co.uk,Co-op
